N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
3100,0.9,120876.7,23347.090218583846,2389.8113567839196,-20957.278861799929,0.90000000000000013,3596.5816562397135,694.67247539627022,45.160768574750435,655.31793332776067,1.1102230246251565e-16
3100,1,120998.5,23370.615642330718,2468.5627286432159,-20902.052913687505,1.0,3314.7631665022463,640.23980387921426,36.743485974751408,614.21857156418628,0.0
1169,0,44394.599999999999,8574.7272337674895,1134.9901155778894,-7439.7371181895987,0.0,1676.1405788298307,323.74316400902273,15.691223370482529,314.55037182225101,0.0
1169,1e-05,42826.900000000001,8271.9291483161651,1130.8850954773873,-7141.044052838779,0.0,1679.252539078027,324.34423283925412,21.720405198381343,309.55171814640556,0.0
1579,0.1,75628.399999999994,14607.472555812221,1601.1120502512563,-13006.360505560961,0.25965801139961997,2946.4410464151492,569.09913105166709,51.110378518863548,525.66135317667693,5.5511151231257827e-17
1989,0.2,89482.800000000003,17283.421905226522,1844.0529999999999,-15439.368905226522,0.41226747109100048,4761.3273527452411,919.64075181365899,69.830947327734279,858.03110183971864,0.0
2399,0.3,95739.300000000003,18491.852230943306,1950.6405879396982,-16541.211643003604,0.51271363067944975,4086.5230710226019,789.30366910652788,54.202479395996747,742.18588557438773,0.0
2809,0.4,103365.89999999999,19964.914601615666,2077.1630703517585,-17887.751531263908,0.5838376646493415,4401.6666945601419,850.17302284088998,68.970046395549588,787.82575387836414,1.1102230246251565e-16
3219,0.5,107414.60000000001,20746.912821024209,2145.1057889447234,-18601.807032079483,0.63684374029201607,4535.587617938827,876.03957843248213,68.130705145814872,815.85603098689342,1.1102230246251565e-16
3629,0.6,108514.8,20959.414226658926,2163.4414070351763,-18795.972819623748,0.67787269220170832,4412.1945061386405,852.20644836232987,52.188025770916134,810.96998110105812,1.1102230246251565e-16
4039,0.7,108293.60000000001,20916.689893877243,2163.6358693467337,-18753.054024530516,0.71057192374350098,3610.1987535314452,697.30259020735684,43.197315669774106,659.95084488903888,1.1102230246251565e-16
4100,0.8,115380.8,22285.568245099177,2286.1261356783916,-19999.442109420783,0.79999999999999993,3526.4478955458849,681.12628131347788,45.412880299250396,646.41837998113522,1.1102230246251565e-16
4100,0.9,120737.60000000001,23320.223334813818,2388.4395678391961,-20931.783766974619,0.90000000000000013,4949.003782580894,955.89007479546365,58.227695809034259,904.36710183582181,1.1102230246251565e-16
4100,1,121785.2,23522.565156794306,2468.57308040201,-21053.992076392293,1.0,1399.5176883483825,270.3140119838942,25.138060024320435,252.77839857278343,0.0
1169,0,44211.599999999999,8539.3811537537149,1127.6196532663319,-7411.7615004873824,0.0,1985.3870756101944,383.47349963294437,17.073215047687125,373.52004453089631,0.0
1169,1e-05,44291.400000000001,8554.7943624154595,1137.5047839195979,-7417.2895784958619,0.0,1984.120016531258,383.22876973356608,24.302147264397476,367.42188305869337,0.0
1679,0.1,78080.5,15081.090713198955,1656.0910150753771,-13424.999698123578,0.3037522334723049,4953.1517895174584,956.69125394889272,66.486360472699417,903.19606926168626,5.5511151231257827e-17
2189,0.2,90917.199999999997,17560.473365181475,1875.9626381909547,-15684.510726990518,0.4659661946094108,3461.2207904148499,668.52779783244932,60.619845729321064,614.19512912956247,1.1102230246251565e-16
2699,0.3,101534.39999999999,19611.164079510607,2028.0985075376884,-17583.065571972918,0.56687662097072977,4925.8689832353439,951.42163507540727,76.447358684245998,884.88489612098181,1.1102230246251565e-16
3209,0.4,105296.10000000001,20337.728829170774,2104.9801256281407,-18232.748703542631,0.6357120598317233,4937.1564984310553,953.60179581455657,69.387226963343963,889.90824337423783,0.0
